chroma_stft,spec_contrast,tonnetz,spectral_bandwidth,zero_crossing_rate,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,filename
0.6121289,19.004680664878876,0.018969747297023883,2466.9786748424513,0.41046986153455284,7696.807116996952,-101.79546,-20.805685,-46.664635,16.192503,-14.000648,27.838982,-12.678217,7.2575316,-15.849845,12.579521,-3.4681523,15.886802,-12.304162,13.218608,-6.561916,10.316863,-7.285566,15.813614,-18.45466,10.921587,-4.8467674,3.3880484,0.67792547,3.817086,-5.6496716,12.888058,-4.6236005,7.7490544,-2.486464,4.166609,-2.854778,6.428558,2.479209,5.9684896,-0.68093175,2.31355,-3.2983725,1.9695075,-3.2871618,1.8430426,e21062025004054
0.6247905,19.33290827810572,0.02694013543750614,2489.548128805658,0.42184527853260867,7735.662788722826,-137.44319,-15.199193,-40.03596,14.676728,-15.312738,27.527102,-21.34131,13.349763,-12.545265,12.770861,-6.0150514,26.230644,-12.804984,12.710796,-4.16527,6.427445,-7.9414854,16.184504,-13.829121,12.063122,-3.0491905,14.662906,-0.49597928,2.7418659,-5.3170366,5.4467535,-5.0289464,10.9832115,-3.1624517,9.58665,-3.050912,8.081733,-0.78165424,7.637358,-2.4646184,1.8291578,-3.494697,4.324468,-1.5024346,4.4758534,e21062025004055
0.6364711,19.27599030919629,0.02591511746349792,2447.52263961975,0.43095703125,7733.509468410326,-147.0322,-22.425484,-41.629707,15.159767,-13.978005,30.582453,-20.65069,13.836869,-11.141336,12.94141,-5.2871594,25.891785,-12.929928,13.174323,-3.4367635,5.1207848,-8.395991,16.331787,-14.998144,10.173286,-3.386609,15.878995,-0.1621691,2.3136199,-6.137826,5.2400374,-5.1973267,11.411975,-2.5820591,8.454044,-3.747733,7.8435583,-1.5579267,7.903608,-2.1118708,1.6109312,-3.1172323,6.3170676,-0.68970895,6.39934,e21062025004059
0.62875444,19.081283814885264,0.018483345915378105,2481.590158663379,0.40193899054276316,7625.7997211657075,-94.3868,-13.793736,-43.66881,17.324993,-14.702423,26.540493,-12.831968,7.8366733,-14.547718,13.0844345,-3.655571,14.975518,-12.923701,12.39898,-7.172482,9.25714,-7.1999125,15.330343,-18.854132,10.3077965,-5.5498433,2.6546338,0.40844652,3.2677827,-5.168388,13.049428,-3.9667084,8.780258,-2.24725,4.409552,-3.2011425,6.167273,1.8710761,5.9352646,-1.4172478,1.7038069,-3.097722,2.5291202,-3.2285674,0.56272125,e21062025004060
0.6279272,18.603246634614923,0.02033545103251707,2503.9152484012916,0.405053985252809,7674.409399139748,-88.69133,-11.682369,-43.58306,14.616239,-16.459942,25.540253,-13.427455,7.615961,-15.314653,12.277152,-5.344038,15.295465,-11.565001,14.206068,-6.9903893,9.450008,-7.5586376,14.999035,-18.51438,10.318177,-4.8959117,3.0713687,-0.54272574,3.4959373,-5.0151205,13.775926,-3.7070625,9.003595,-1.7273467,3.9644363,-3.0704198,6.4823422,2.0021589,6.921479,-1.0769181,1.0483685,-4.1147723,1.4630233,-4.4864464,0.8233604,e21062025004062
0.5968631,18.60331503837271,0.017075268229345016,2446.811562207944,0.42315248001453487,7846.223485192587,-107.01706,-35.25135,-51.551815,14.458583,-11.668678,27.056627,-13.752878,7.1985245,-14.800159,14.466382,-0.7003224,18.219051,-13.217707,12.903048,-4.756242,10.558109,-6.552939,16.697624,-18.319826,11.557109,-2.4611723,4.925596,1.9466298,3.8917198,-6.1564736,9.185675,-4.6176524,7.613024,-3.263927,3.8733673,-3.8616323,4.8217225,1.4505104,4.063373,-1.651752,1.4687449,-3.1802206,1.9753734,-2.3620577,2.369497,e22062025005000
0.645918,19.283452963421823,0.025445194113500283,2431.179716073656,0.4479075228230337,7866.7565506495785,-159.19797,-32.14839,-41.452744,15.418779,-11.426866,32.348392,-23.678581,12.556813,-10.983602,14.625583,-4.4055457,27.23843,-13.7497425,12.545952,-1.420192,7.7368755,-7.782223,17.014029,-17.74338,7.9454813,-1.9141747,16.743675,0.4069156,1.0553774,-7.160148,3.5181625,-4.363526,12.529438,-3.3209634,7.413797,-4.161741,6.896923,-2.7313178,7.339874,-2.1531687,1.7319603,-2.402498,4.9104753,-1.0378264,6.5905023,e22062025005001
0.6098814,18.516279388278935,0.01867104366992995,2437.4356637370793,0.4202843105670103,7785.806872181057,-112.12995,-32.171265,-50.95938,16.505072,-12.05462,28.53471,-13.461431,6.8675127,-13.221199,17.229645,-0.031264566,17.08493,-15.268181,11.450422,-6.942133,11.846789,-5.0035276,16.783926,-17.89602,11.711449,-2.753048,6.3737836,1.9733895,3.9377759,-6.8615484,9.939289,-6.3618855,7.301579,-4.045198,2.688873,-3.886183,5.1375995,1.6954576,4.8003364,-1.3561018,2.5545444,-2.637948,1.9306266,-1.7387918,2.6994302,e22062025005002
0.64713424,19.12221373886091,0.02757607371176585,2443.888802998209,0.4446498325892857,7877.52685546875,-159.2455,-30.317568,-40.712124,15.479363,-10.794154,32.854984,-22.908377,12.321635,-10.612447,13.633488,-6.039919,27.240135,-11.506341,13.32874,-3.1828508,6.7737727,-8.33828,16.268206,-16.908358,8.763515,-2.6249256,17.127684,0.34804457,0.3601882,-7.6320925,3.0524797,-5.6134243,12.366727,-2.8807232,6.7421083,-4.537048,7.364418,-1.6385461,7.357735,-2.899168,1.2007811,-2.7913947,4.6622267,-1.3943822,6.612376,e22062025005003
0.6133946,19.234320739370062,0.016004778175757853,2428.1634206515514,0.4519640864158163,7870.05615234375,-160.90208,-31.757025,-39.699593,16.656406,-10.696604,33.313507,-23.4334,12.809625,-10.719625,14.04511,-4.665394,27.2911,-12.988702,12.630148,-2.3576055,7.9860797,-6.8801284,15.977165,-17.304,9.110478,-2.1451242,16.847471,0.12283443,0.62722296,-7.6831274,2.3413744,-5.7272787,11.545146,-2.9180279,6.7397804,-5.4254026,6.562482,-2.8200397,7.6745186,-2.2090557,1.9613166,-2.1413476,6.1340775,-0.5986256,6.3483787,e22062025005005
0.61918443,18.399955318350475,0.013300585697757356,2448.372542225794,0.42055787158613445,7776.472024356618,-106.599495,-29.376677,-50.276955,16.283648,-12.258813,27.763935,-12.888603,7.230805,-14.159979,15.320838,-1.516446,17.162878,-13.505456,13.4948845,-6.0393267,11.420143,-5.5993648,16.117718,-18.416712,11.257882,-3.3266528,6.2341084,1.6306711,3.2719383,-6.698851,9.576168,-6.9654117,6.9861126,-3.9903913,3.3745592,-3.2042155,4.5239596,1.3757255,3.7854276,-1.9187568,1.5297949,-1.9855623,3.8909614,-1.5752594,1.6191882,e22062025005006
0.6306449,19.167638120933177,0.014244706918054557,2445.364548344301,0.4478125,7894.93359375,-160.03061,-30.177256,-40.25011,15.431779,-10.720316,33.203323,-22.05428,12.4324875,-11.246267,13.579264,-5.7452283,26.907808,-13.367427,12.473689,-2.3841157,7.8297167,-7.75321,16.002722,-16.447075,9.634031,-1.6116333,15.999984,-0.58366334,0.16188885,-6.6021714,3.6583438,-5.161189,11.899767,-2.8747835,7.2986727,-4.9547687,6.051886,-2.881474,7.892353,-1.655237,1.7344362,-2.3239834,5.6996093,-0.7531386,6.718747,e22062025005007
0.6545507,19.070002218529197,0.017527237763084715,2458.0279934924033,0.4396484375,7809.156547214674,-149.73723,-24.372255,-39.13513,15.702805,-12.795223,31.473852,-22.403559,12.191835,-12.181479,13.892248,-6.11209,24.326403,-13.641319,11.773697,-4.8605404,6.130588,-8.90641,15.652124,-14.99881,8.937002,-2.9008367,15.621158,-0.9096196,0.31369546,-7.430254,4.256483,-4.363594,12.203813,-3.5078447,6.136454,-4.3781915,6.5673847,-2.8516815,7.5451508,-2.0545998,2.4792027,-2.2290616,5.295762,-1.4531231,6.4051313,e22062025005009
0.6339324,18.510342091307493,0.015054330687979957,2472.480049557298,0.4120315956858407,7779.107828055863,-107.05946,-26.470425,-49.60778,15.52937,-12.442475,27.787523,-12.454442,7.9673085,-13.748742,15.504782,-1.8027753,16.726862,-13.272498,13.792247,-5.9227405,11.330993,-6.002961,15.651419,-18.761837,10.733166,-3.6473286,6.835919,2.2569609,4.8473983,-6.615475,9.449409,-6.887291,6.077991,-4.6251144,3.8474982,-2.802605,5.6576724,0.6174022,3.009424,-1.8562715,2.9498384,-2.1958191,2.203519,-2.4996648,1.527316,e22062025005010
0.6446437,19.05818173367328,0.020459416566456137,2453.9073286782086,0.44673627336448596,7840.702121057243,-154.20282,-26.630764,-40.20627,14.217444,-13.616245,30.845892,-22.898481,12.475774,-11.3300295,13.51957,-6.2404118,26.85984,-11.952036,13.267806,-3.1536973,6.102719,-9.525517,15.32302,-17.032692,8.960012,-2.001758,16.434374,-0.62364733,0.14887075,-7.1241603,3.6927838,-5.0997934,11.946701,-3.4302297,6.5435247,-4.8019586,7.044439,-2.4978883,7.2773986,-2.6585588,0.8464928,-3.114929,4.9049034,-1.2048618,6.7045045,e22062025005011
0.6445858,19.182743695948133,0.019851595104386784,2449.6063108395665,0.448369140625,7870.81640625,-156.24834,-29.538183,-40.669296,13.825331,-12.7726,31.235981,-22.63792,12.706128,-10.659443,13.517429,-5.5118446,26.264114,-12.384122,13.534011,-2.3774407,8.266608,-7.963152,15.596927,-15.874245,9.786457,-2.352831,15.91159,-0.7999282,0.9103745,-7.636465,3.5651078,-3.6649897,13.028611,-2.9771075,6.5834694,-4.904967,6.4679847,-2.4448202,6.5491705,-3.4516022,0.81613344,-2.0593193,5.4771266,-0.71724474,7.004551,e22062025005013
0.61604226,19.023500787720746,0.016499329466761203,2476.2566639793845,0.4040870949074074,7664.6240234375,-100.64355,-18.98806,-44.78029,19.987381,-10.829318,29.679283,-12.550414,6.3739486,-15.281839,13.459876,-3.651343,14.995189,-14.223461,12.197402,-7.7178187,9.34436,-6.805683,15.649716,-17.624628,11.600239,-4.0261292,6.1183033,1.6268016,3.790437,-6.8353014,9.255777,-7.455017,5.222051,-5.498865,3.5771794,-3.6185641,4.566486,0.51165265,2.97903,-2.144678,2.5429416,-1.4665864,4.0393505,-2.0041661,2.182983,e22062025005014
0.63754904,19.034552593423754,0.013768047146815121,2444.920474448322,0.44412667410714285,7842.1875,-157.11786,-28.982197,-40.88713,14.412171,-12.2331915,31.55917,-23.114788,13.107009,-10.592263,13.298017,-6.364828,26.064709,-12.558094,13.186779,-2.776049,6.9316435,-8.482813,15.245775,-16.179077,9.501302,-1.7472721,16.538849,-0.3567104,0.4412901,-8.161478,2.9819174,-4.9147983,12.461006,-3.619442,5.844855,-5.718464,6.9613147,-2.7979667,6.80426,-3.4737685,0.85334325,-2.9388971,5.754407,0.17575768,7.366566,e22062025005015
0.6078099,18.61604936829335,0.013830719040648863,2452.1884409478257,0.4167741201456311,7784.148399575242,-112.12895,-31.220394,-50.131428,16.419125,-11.527045,29.460375,-12.127291,7.9075565,-12.882646,16.762142,-0.08866661,18.16231,-12.660831,13.49299,-5.286048,12.559903,-4.286537,15.960865,-18.201952,10.996,-3.2200096,6.9427705,2.235238,4.2737556,-6.825504,9.389621,-6.6103253,6.654009,-4.220251,2.5283728,-4.4683194,4.108525,1.6802453,4.414019,-1.7694554,2.2137647,-2.014018,2.9348185,-1.7726563,2.230337,e22062025005016
0.62444884,19.12158271473,0.02896408870341658,2429.9405897325423,0.4509033203125,7860.372802734375,-161.1199,-31.329668,-39.99883,15.715998,-11.68076,33.179493,-22.938154,11.846509,-11.539023,13.000208,-5.703735,26.847729,-12.344403,13.899936,-1.6802413,8.580178,-7.3563337,15.58942,-16.719164,9.351055,-1.6056278,17.053547,-0.18305641,0.02852451,-7.605115,3.7923212,-4.4354267,12.788497,-2.9762335,6.841324,-4.8639474,6.777924,-2.1260722,7.533872,-3.3939722,0.72376055,-1.9539028,6.255993,0.23662779,6.6789565,e22062025005017
0.62129706,18.988949154636092,0.018059627002644664,2483.3236031185015,0.40497663909313725,7634.01309742647,-94.46308,-15.313368,-44.63961,16.894981,-14.699093,27.489937,-13.092426,7.8796005,-13.702351,14.763982,-4.668026,13.23591,-14.995925,11.609682,-7.304594,9.846462,-5.4749107,16.481873,-17.015303,11.942666,-3.666879,6.4475217,1.9259157,4.5581455,-6.0873194,9.885771,-7.390869,5.18215,-4.7942357,2.8297272,-4.0529995,4.179657,0.9516354,3.9741259,-1.8319762,1.9773637,-1.3575753,3.7207553,-3.0268395,0.62083197,e22062025005018
0.6308668,19.12502861576316,0.01489087292959732,2459.485710781959,0.4414420871559633,7837.5920566943805,-153.22601,-25.241375,-39.223328,14.834016,-12.254002,32.494568,-21.693277,12.548528,-11.940653,12.622015,-7.091557,25.191097,-13.687959,12.080927,-3.2436736,6.0705085,-8.459708,15.653763,-16.640467,9.498377,-2.343286,15.81749,-0.5984593,-0.8497046,-8.925824,2.4663363,-5.9293466,11.462784,-3.9368448,5.950664,-5.063528,7.46478,-1.8263173,7.635267,-2.083732,1.6885273,-2.6161964,5.2658343,-1.3243078,6.057832,e22062025005019
0.62671477,18.871052537030465,0.01672843045832674,2483.762179682867,0.4045182291666667,7659.43212890625,-95.68491,-16.845156,-44.37968,18.797232,-12.585454,28.588678,-12.134977,7.999664,-13.575425,14.670185,-4.1104827,14.756514,-14.298066,12.15278,-7.7383814,9.404206,-6.466419,16.140518,-17.345709,11.263764,-3.8563411,6.695302,1.045798,2.993554,-7.3289747,9.251437,-7.5700145,5.637477,-5.209371,2.76653,-3.9127913,4.567935,0.6778592,3.7067957,-2.064955,2.3274457,-1.6538315,4.3146935,-1.8567151,1.0953066,e22062025005020
0.6295906,19.480453420111196,0.023245313449705384,2455.672663428713,0.44431353927752293,7859.224035980505,-157.48839,-27.863297,-39.962975,15.211051,-10.930148,33.410713,-21.692835,12.838334,-11.15648,13.546323,-5.817775,26.518,-13.227694,13.307182,-2.2379594,6.944406,-9.285647,14.769281,-17.287529,9.080688,-1.7752103,16.471754,-0.5381966,1.0191005,-7.619912,2.4960036,-5.6871986,11.457449,-3.7314181,6.5781174,-5.5890913,6.16765,-3.3163161,7.4325695,-2.0828998,1.7285092,-1.9879448,5.576397,-0.36795628,6.566868,e22062025005021
0.6373807,18.732546048460225,0.011083804106169054,2470.781151825193,0.4143086583161157,7781.138623450413,-106.18278,-25.258287,-46.665592,17.222372,-11.899499,29.526493,-11.3640175,8.777602,-12.11838,15.715661,-1.7369537,16.43467,-13.899024,13.152121,-6.810477,10.583344,-6.151745,16.368248,-17.296175,11.823975,-3.3981457,6.078876,2.6727393,4.254228,-7.344658,9.307653,-6.3917694,6.1526594,-4.396302,2.9150872,-4.028736,4.7842765,0.96607363,3.0020385,-2.3512607,2.0706103,-1.8507217,3.4691103,-2.0370734,1.2537832,e22062025005022
0.6416743,19.183683428265063,0.020060541849500256,2457.305671419624,0.4437883323598131,7869.178272853388,-156.9064,-28.453299,-41.131153,14.770016,-11.617888,32.428333,-21.90447,12.569689,-11.977533,13.583875,-6.010736,26.357603,-13.514391,12.440545,-2.1357405,8.129886,-8.308393,16.090616,-16.004557,9.59038,-2.1377256,16.686247,0.25499427,0.48900357,-8.31694,2.6379488,-6.0301824,11.193799,-3.097816,6.356166,-6.4000387,6.2308326,-2.0744922,8.1439085,-2.7060893,1.3054988,-2.1434677,7.059048,0.19661182,6.346272,e22062025005023
0.61736107,18.631211436660315,0.016976762437897284,2458.8475016459925,0.4118923611111111,7717.168719951923,-105.73932,-25.596008,-48.93669,16.228657,-12.807336,28.155363,-14.222185,7.343597,-13.849025,16.627771,-1.6385397,16.178984,-13.372599,12.918545,-6.5214024,9.920746,-6.601858,15.552809,-18.242382,11.7013855,-4.2409797,5.9760613,1.4035716,4.3111224,-6.3003273,10.403125,-5.250139,8.036781,-3.4974413,3.5764346,-3.3781412,4.811071,0.71366006,3.0957048,-2.4491594,1.602668,-1.8716966,2.5389678,-2.2675893,1.5878443,e22062025005024
0.639145,19.143940212062915,0.022633706870693368,2443.193430185627,0.44907571811868685,7895.290305397727,-159.77396,-30.771528,-39.72768,15.557658,-10.936444,32.685867,-23.874125,11.10475,-12.380397,12.324933,-6.676309,26.868183,-13.332719,13.07097,-2.7293143,7.931296,-8.348872,14.76491,-17.75431,9.047536,-2.1701467,17.011282,-0.9055267,0.34573448,-8.2686405,2.817106,-5.9662685,12.933088,-2.0911472,7.7861915,-4.6288266,7.0758605,-2.4583797,7.449669,-2.7506654,1.1375284,-2.1322725,5.6831164,-0.8202418,6.2882423,e22062025005025
0.6348457,18.779207564207105,0.014596615084991375,2473.677131322856,0.40833730916030536,7709.544221135497,-100.58547,-22.570362,-47.885265,16.498085,-12.415754,28.13575,-13.271059,7.5060925,-13.296271,15.515246,-2.839287,15.316594,-13.142494,13.320826,-6.803138,9.842259,-6.609431,15.46665,-18.786911,10.291712,-4.1088595,6.0028424,1.717291,3.962313,-7.2691164,8.842982,-7.115583,5.7986164,-4.61457,3.0706322,-2.9338539,5.6421957,1.8720754,4.291991,-1.1861248,2.123929,-1.2431992,3.3852997,-1.6093104,1.8871049,e22062025005026
0.6030772,19.332078565802128,0.021322824005508206,2440.2885903234264,0.44978101325757575,7889.5263671875,-160.75052,-31.098303,-40.888676,14.099215,-12.251567,32.049515,-22.564644,12.97197,-9.90636,13.283867,-6.0167723,27.377165,-12.5789175,12.637139,-2.3835363,7.55881,-8.01967,15.948713,-16.788298,10.5271845,-2.3266656,16.050615,-0.9399322,-0.6158955,-8.134693,3.9279625,-4.9975066,12.355213,-2.9221034,6.7039275,-4.7037516,6.2184763,-2.745668,7.557571,-2.3231535,1.45939,-2.14889,5.8744426,-0.96922415,6.137264,e22062025005027
0.6226858,18.669472724142114,0.01887175558659487,2461.330456657547,0.4152177019817073,7760.268792873476,-103.08993,-26.53905,-49.446358,15.132682,-13.28295,27.889051,-13.647454,6.7269874,-14.265584,15.484687,-1.6824645,16.650291,-13.4250345,12.54891,-7.089775,9.891709,-7.5837593,15.485839,-17.652065,11.494116,-4.221518,6.076029,1.7203423,3.7813878,-7.0472307,9.095887,-6.6572485,7.224187,-3.973016,2.9578106,-3.6636887,4.3207655,-0.06392565,3.1627269,-1.8106943,2.022448,-2.0712643,2.8242602,-1.4657354,1.3934332,e22062025005028
0.6404424,19.182703514989154,0.020798403677689505,2444.5433436601697,0.4497408725247525,7879.020343440594,-159.44733,-28.50329,-38.733513,15.561661,-12.089017,31.695927,-24.194077,11.482755,-11.878245,13.269424,-5.706489,26.56867,-13.988155,12.408463,-2.6851854,7.4501953,-7.592125,15.875239,-16.811167,9.277162,-2.685762,16.577951,-0.5304395,0.16721442,-8.294115,2.4553332,-5.48936,11.898975,-3.540384,6.284077,-5.7981005,5.494346,-1.854199,7.7448497,-2.0115743,2.8313136,-2.1138494,5.8017764,-0.6722875,7.368385,e22062025005029
0.6241567,18.80926379134337,0.01913258278705267,2469.7057448755686,0.41403828770661155,7777.757376678719,-103.55596,-24.957005,-47.686584,16.364511,-12.750413,27.109442,-14.23082,6.4495244,-14.4725275,14.566338,-2.3593218,15.822268,-14.515079,12.885162,-6.277798,10.752166,-5.2885027,16.619007,-17.434416,12.05209,-3.474723,6.439791,1.5078098,4.795619,-6.3671165,8.854853,-7.2220716,6.4226336,-4.6677394,2.3196054,-4.5271363,3.6603408,-0.005084231,3.0218973,-2.3460548,1.7579267,-1.6943684,3.3210573,-2.1676898,1.3630246,e22062025005030
0.6179429,19.254686766345223,0.021934024762705697,2450.445873575244,0.4475702408256881,7844.012507167431,-152.89865,-26.379515,-39.79097,14.266327,-13.839105,31.341509,-21.719719,13.117534,-11.443737,13.070687,-5.7845407,26.902752,-12.034815,13.2023945,-3.4765866,6.527858,-8.929277,15.458751,-16.069145,9.803699,-2.2050917,16.337618,0.17257904,0.1478578,-7.4251137,3.9026415,-5.0488043,11.412577,-3.8573637,6.2005024,-5.490508,5.857598,-2.0288885,7.508606,-1.9218081,2.0630934,-1.735459,5.2483454,-1.9812732,5.617269,e22062025005031
0.6213803,18.52219338143266,0.017849051553913878,2454.8703613317516,0.41774796195652175,7766.65187669837,-106.70278,-28.28252,-49.70117,15.117095,-13.356367,28.521387,-13.58711,7.468692,-14.05792,15.60294,-2.3398693,16.953297,-12.840815,13.313802,-6.217042,10.769795,-6.0900664,15.590452,-18.194817,11.227992,-3.871819,6.777827,1.5404509,4.191895,-6.136961,10.048876,-6.9127207,6.584181,-4.143478,3.2153742,-3.0679162,4.3324957,0.5653709,3.2222638,-2.1586573,1.9850299,-1.9700668,3.6015642,-0.4796267,1.9214109,e22062025005032
0.63763237,19.359751380658633,0.023187641583581435,2440.7745751748294,0.45049124053030304,7880.934836647727,-159.62498,-29.903723,-40.01947,14.522381,-12.2833805,32.07395,-22.988945,13.244556,-10.370722,13.780539,-5.4665546,26.336554,-13.398526,12.032354,-3.5956767,6.7871494,-8.203071,16.086916,-16.525497,9.351124,-2.22611,16.778355,-0.6128047,-0.57169414,-9.055847,3.109497,-4.1365047,13.054205,-2.5678718,6.3277454,-5.5120893,5.9613748,-1.3612701,8.653684,-1.8741993,1.677862,-1.5594021,6.843808,-0.6059269,6.3014584,e22062025005033
0.6317233,18.615129013033208,0.013773288548632027,2457.407886153073,0.4179646120233051,7782.245597192797,-106.90482,-28.33138,-48.862827,15.682817,-13.2657,27.90058,-14.199552,7.3259406,-13.564626,16.533146,-1.1398772,17.91019,-12.503777,12.445254,-7.4252224,10.541487,-6.489544,15.316671,-17.878292,11.093499,-4.2261844,6.639081,1.1586832,3.4753902,-6.704116,9.628517,-6.731927,7.2161355,-3.9344814,3.3234172,-3.333824,4.0347333,0.39362872,3.3969147,-2.6886659,1.2429501,-1.4846414,3.4901495,-1.135786,1.9266033,e22062025005034
0.61830664,18.80208159158955,0.01716840858281683,2453.084327790077,0.4149711277173913,7743.152598505435,-107.54528,-27.136925,-48.811913,16.49242,-12.809583,27.96854,-15.367864,5.449608,-15.0310545,15.692261,-1.5042973,17.679047,-12.206192,13.645649,-6.5397224,10.437916,-6.8905225,15.041779,-18.720623,10.192822,-4.213344,6.177391,1.7313503,4.1023893,-5.814894,10.362872,-6.5743375,7.2652774,-4.425573,2.543724,-3.8712034,4.441082,1.0101763,4.4739594,-1.1908022,2.0744755,-0.6672978,3.8277938,-0.87601334,2.1146,e22062025005035
0.6257559,18.425376910920956,0.014979810075114813,2437.014552306459,0.41757720371462265,7799.894973466981,-111.710144,-32.543705,-51.511078,15.801948,-13.123848,27.203905,-14.818133,6.0539284,-15.604363,14.230856,-2.8130357,16.55438,-14.38699,12.867193,-6.6342654,11.29065,-6.393614,14.913856,-18.555754,11.954592,-3.2056308,6.780821,1.2362659,3.273227,-7.4647903,9.01352,-6.6986585,6.969643,-3.6227925,3.1776073,-4.0707006,4.013765,1.2355894,4.9535394,-0.54989326,2.7197416,-1.8875128,2.1857557,-1.5933704,1.7499732,e22062025005036
0.65253145,19.237298943226563,0.019203854004887014,2439.567995818252,0.4506329230542453,7876.987903522995,-160.93846,-29.91685,-40.289658,14.235312,-12.371752,32.673504,-23.069883,12.677607,-11.408632,11.939671,-8.292635,25.258879,-13.965971,12.116732,-3.180955,7.3355885,-8.17572,15.056415,-17.127403,8.7124405,-2.171356,17.330912,-0.3104975,0.2545807,-8.889586,2.54895,-5.9220114,11.523403,-3.4277124,5.4202375,-5.8626184,6.015435,-2.6919675,6.4446907,-3.5902529,1.0598546,-2.0079114,5.6972303,-1.2088455,6.223644,e22062025005037
0.65015066,18.892058271292807,0.01678515193495971,2448.99511434144,0.4447299890350877,7819.669382195723,-154.61803,-27.141926,-40.991234,14.1251745,-13.388978,30.234146,-24.172657,12.124903,-11.482759,13.812912,-6.901999,25.371685,-13.03323,12.615164,-3.7536592,7.1011357,-8.118891,14.820447,-16.14494,9.419584,-2.7908607,16.79748,-0.5632431,0.78920907,-8.211835,3.4407547,-5.992381,11.039846,-3.7372038,6.304283,-6.1352663,4.9610567,-2.795571,6.8278213,-3.431606,1.9925636,-1.753462,5.472714,-0.84141743,6.828623,e22062025005039
0.6234967,18.496458580106413,0.01638488764886986,2463.85528225718,0.414233199949187,7764.9080602134145,-105.12533,-26.336731,-49.561543,14.790413,-13.768041,27.214485,-14.542686,6.4999423,-15.036874,14.366593,-3.200364,16.087831,-13.618624,12.547051,-8.462359,8.945197,-6.847339,15.829988,-17.627642,11.534891,-4.3039556,6.5453534,1.1554333,3.8488646,-6.7167497,9.127165,-6.903181,6.315557,-4.7345533,3.4648464,-3.144343,4.076934,0.8536971,3.1356826,-2.127214,1.2716725,-2.7855604,2.3778653,-2.6787803,1.1502333,e22062025005040
0.62551284,18.931313107262,0.014721569930450361,2436.743486565131,0.44789907094594594,7853.120381123311,-155.60536,-29.11275,-40.726337,14.248277,-13.318647,31.496996,-22.759699,11.884714,-11.31433,13.307936,-6.339133,26.555752,-13.117997,11.927794,-2.4705093,7.625096,-9.153099,14.687679,-17.199934,8.529496,-3.606994,15.2932825,-1.6240835,-0.4114398,-8.131403,3.4215155,-5.8708706,11.5450325,-3.6594312,5.3420253,-5.8422995,6.075417,-1.9267713,7.6647096,-3.3641798,0.96654636,-2.6610432,5.927798,-1.1482205,5.924316,e22062025005041
0.6174875,18.703863590864895,0.017121667860577162,2458.4703955052846,0.4186771580430328,7796.0785412397545,-104.61662,-26.775091,-48.76266,15.943529,-13.792541,27.170513,-14.5721,6.0041595,-14.481427,14.945097,-4.355829,15.377443,-14.126965,12.892112,-7.5325055,9.918589,-7.691177,14.999331,-18.31284,11.187772,-4.401001,6.0504856,1.6971695,4.23076,-6.5992985,10.1965065,-5.7121677,6.9440484,-4.109501,3.3453748,-3.256063,4.678667,1.262255,2.996766,-2.5812654,0.8728509,-2.7225227,2.5642657,-2.1876562,1.1459563,e22062025005042
0.6520425,18.93914484059646,0.01909692144665881,2440.7744102283864,0.45731295072115385,7895.438795823317,-162.00995,-30.621206,-39.407322,14.281159,-12.560491,31.590755,-23.142458,12.027487,-11.360331,13.495188,-6.1821494,25.76372,-12.857931,12.872944,-3.425128,7.1516714,-8.258083,14.760789,-16.693048,8.560635,-2.9548693,16.087751,-0.88149875,-0.09130686,-8.256616,3.6911228,-4.9144263,12.114202,-3.328456,5.2193017,-5.99528,5.731545,-2.7544198,6.7111216,-2.6035533,0.8224952,-2.4602766,5.6934896,-0.5059993,6.1553364,e22062025005043
0.6413929,18.843473556086614,0.016644531909606533,2476.289696635357,0.41007749495967744,7743.687153477823,-97.90295,-20.976633,-47.40334,14.837654,-15.28762,26.52648,-13.818507,6.561612,-14.70665,14.5847,-4.354057,14.98383,-14.269456,11.906504,-8.783418,8.574339,-7.8907843,15.629107,-17.349249,11.969936,-4.153129,6.009256,1.2847542,3.7224476,-7.0531044,9.297692,-7.9006968,5.397079,-4.1241736,3.4765987,-4.3407445,4.0069327,-0.433672,2.3172696,-3.5364802,1.0001298,-2.7407672,3.075767,-2.3395731,1.111341,e22062025005044
0.6312857,19.038763765901873,0.0197094069154763,2452.387087211688,0.4494581035539216,7894.663373161765,-160.27295,-28.030159,-38.373444,15.792097,-11.493633,31.385696,-23.851301,10.89803,-12.813713,11.683076,-8.277122,24.324135,-15.408195,10.826971,-4.0560226,6.780254,-8.495875,15.219342,-17.367699,8.272125,-3.0860353,15.979295,-1.3872863,-0.4245983,-8.993986,2.4806604,-5.809834,11.758025,-3.8572025,5.458898,-6.040216,6.110927,-2.2826116,7.64348,-1.962291,2.3206644,-2.2809894,4.9568706,-0.6236976,5.783971,e22062025005045
